id,student_id,genre,vocabulary_and_language_complexity,sentence_structure,themes_and_content,overall,question_text,question_difficulty,question_type_id,question_type,correct_answer,answer_by_student,exam_hour,attention_level,student_age,student_grade,time_bound,correctness_ratio_by_student,comparison_result
10229,12,5,Difficult,Difficult,Difficult,Difficult,"ÂSo long lives this, and this gives life to thee. What is Âthis?",4,1,2,C,C,1,1,9,4,not_time_bound,0.557291667,1
10230,15,5,Difficult,Difficult,Difficult,Difficult,"ÂSo long lives this, and this gives life to thee. What is Âthis?",4,1,2,C,D,1,1,9,4,not_time_bound,0.571658615,0
10231,17,5,Difficult,Challenging,Challenging,Challenging,"ÂSo long lives this, and this gives life to thee. What is Âthis?",4,1,2,C,D,1,1,10,5,not_time_bound,0.608264463,0
10232,22,5,Difficult,Difficult,Difficult,Difficult,"ÂSo long lives this, and this gives life to thee. What is Âthis?",4,1,2,C,C,1,1,9,4,not_time_bound,0.604774536,1
10234,23,5,Difficult,Difficult,Difficult,Difficult,"ÂSo long lives this, and this gives life to thee. What is Âthis?",4,1,2,C,A,1,1,9,4,not_time_bound,0.594202899,0
10233,27,5,Difficult,Challenging,Challenging,Challenging,"ÂSo long lives this, and this gives life to thee. What is Âthis?",4,1,2,C,C,1,1,10,5,not_time_bound,0.429594272,1
10274,2,5,Moderate,Easy,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,10,5,not_time_bound,0.551219512,1
10281,4,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,D,1,1,9,4,not_time_bound,0.530120482,0
10271,6,5,Moderate,Easy,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,C,1,1,10,5,not_time_bound,0.432432432,0
10275,9,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,D,1,1,9,4,not_time_bound,0.74796748,0
10272,15,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,9,4,not_time_bound,0.571658615,1
10276,20,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,9,4,not_time_bound,0.498896247,1
10280,21,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,C,1,1,9,4,not_time_bound,0.565683646,0
10273,22,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,9,4,not_time_bound,0.604774536,1
10277,23,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,9,4,not_time_bound,0.594202899,1
10279,51,5,Moderate,Moderate,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,9,4,not_time_bound,0.580882353,1
10282,52,5,Moderate,Easy,Moderate,Moderate,easy What class of word is Whose?,3,1,2,A,A,1,1,10,5,not_time_bound,0.337837838,1
10278,89,5,Easy,Easy,Moderate,Easy,easy What class of word is Whose?,3,1,2,A,C,1,1,117,6,not_time_bound,0.566666667,0
10286,2,5,Moderate,Easy,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,10,5,not_time_bound,0.551219512,1
10293,4,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,9,4,not_time_bound,0.530120482,1
10283,6,5,Moderate,Easy,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,A,1,1,10,5,not_time_bound,0.432432432,0
10287,9,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,A,1,1,9,4,not_time_bound,0.74796748,0
10284,15,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,9,4,not_time_bound,0.571658615,1
10288,20,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,B,1,1,9,4,not_time_bound,0.498896247,0
10292,21,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,9,4,not_time_bound,0.565683646,1
10285,22,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,9,4,not_time_bound,0.604774536,1
10289,23,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,9,4,not_time_bound,0.594202899,1
10291,51,5,Moderate,Moderate,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,9,4,not_time_bound,0.580882353,1
10294,52,5,Moderate,Easy,Moderate,Moderate,hard What is odd about the phrase ÂI think I know?,4,1,2,C,B,1,1,10,5,not_time_bound,0.337837838,0
10290,89,5,Easy,Easy,Moderate,Easy,hard What is odd about the phrase ÂI think I know?,4,1,2,C,C,1,1,117,6,not_time_bound,0.566666667,1
10298,2,5,Moderate,Easy,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,10,5,not_time_bound,0.551219512,1
10305,4,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.530120482,1
10295,6,5,Moderate,Easy,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,C,1,1,10,5,not_time_bound,0.432432432,0
10299,9,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.74796748,1
10296,15,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.571658615,1
10300,20,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.498896247,1
10304,21,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.565683646,1
10297,22,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.604774536,1
10301,23,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.594202899,1
10303,51,5,Moderate,Moderate,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,9,4,not_time_bound,0.580882353,1
10306,52,5,Moderate,Easy,Moderate,Moderate,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,10,5,not_time_bound,0.337837838,1
10302,89,5,Easy,Easy,Moderate,Easy,med What effect is created by the narrator when they say ÂI think I know?,4,1,2,A,A,1,1,117,6,not_time_bound,0.566666667,1
10310,2,5,Moderate,Easy,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,10,5,not_time_bound,0.551219512,1
10317,4,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,9,4,not_time_bound,0.530120482,1
10307,6,5,Moderate,Easy,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,10,5,not_time_bound,0.432432432,1
10311,9,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,9,4,not_time_bound,0.74796748,1
10308,15,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,9,4,not_time_bound,0.571658615,1
10312,20,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,A,1,1,9,4,not_time_bound,0.498896247,0
10316,21,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,A,1,1,9,4,not_time_bound,0.565683646,0
10309,22,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,C,1,1,9,4,not_time_bound,0.604774536,0
10313,23,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,9,4,not_time_bound,0.594202899,1
10315,51,5,Moderate,Moderate,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,9,4,not_time_bound,0.580882353,1
10318,52,5,Moderate,Easy,Moderate,Moderate,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,10,5,not_time_bound,0.337837838,1
10314,89,5,Easy,Easy,Moderate,Easy,easy Why did the narrator stop in the forest?,2,1,2,D,D,1,1,117,6,not_time_bound,0.566666667,1
10322,2,5,Moderate,Easy,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,D,1,1,10,5,not_time_bound,0.551219512,1
10329,4,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,A,1,1,9,4,not_time_bound,0.530120482,0
10319,6,5,Moderate,Easy,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,D,1,1,10,5,not_time_bound,0.432432432,1
10323,9,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,D,1,1,9,4,not_time_bound,0.74796748,1
10320,15,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,D,1,1,9,4,not_time_bound,0.571658615,1
10324,20,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,B,1,1,9,4,not_time_bound,0.498896247,0
10328,21,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,A,1,1,9,4,not_time_bound,0.565683646,0
10321,22,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,D,1,1,9,4,not_time_bound,0.604774536,1
10325,23,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,A,1,1,9,4,not_time_bound,0.594202899,0
10327,51,5,Moderate,Moderate,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,D,1,1,9,4,not_time_bound,0.580882353,1
10330,52,5,Moderate,Easy,Moderate,Moderate,Which one of these statements is true?,3,1,2,D,B,1,1,10,5,not_time_bound,0.337837838,0
10326,89,5,Easy,Easy,Moderate,Easy,Which one of these statements is true?,3,1,2,D,A,1,1,117,6,not_time_bound,0.566666667,0
10334,2,5,Moderate,Easy,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,D,1,1,10,5,not_time_bound,0.551219512,0
10341,4,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,A,1,1,9,4,not_time_bound,0.530120482,1
10331,6,5,Moderate,Easy,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,C,1,1,10,5,not_time_bound,0.432432432,0
10335,9,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,A,1,1,9,4,not_time_bound,0.74796748,1
10332,15,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,C,1,1,9,4,not_time_bound,0.571658615,0
10336,20,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,A,1,1,9,4,not_time_bound,0.498896247,1
10340,21,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,D,1,1,9,4,not_time_bound,0.565683646,0
10333,22,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,C,1,1,9,4,not_time_bound,0.604774536,0
10337,23,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,C,1,1,9,4,not_time_bound,0.594202899,0
10339,51,5,Moderate,Moderate,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,A,1,1,9,4,not_time_bound,0.580882353,1
10342,52,5,Moderate,Easy,Moderate,Moderate,Why might the horse think it queer to stop?,3,1,2,A,A,1,1,10,5,not_time_bound,0.337837838,1
10338,89,5,Easy,Easy,Moderate,Easy,Why might the horse think it queer to stop?,3,1,2,A,A,1,1,117,6,not_time_bound,0.566666667,1
10346,2,5,Moderate,Easy,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,10,5,not_time_bound,0.551219512,1
10353,4,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,9,4,not_time_bound,0.530120482,1
10343,6,5,Moderate,Easy,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,A,1,1,10,5,not_time_bound,0.432432432,0
10347,9,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,A,1,1,9,4,not_time_bound,0.74796748,0
10344,15,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,9,4,not_time_bound,0.571658615,1
10348,20,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,B,1,1,9,4,not_time_bound,0.498896247,0
10352,21,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,9,4,not_time_bound,0.565683646,1
10345,22,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,9,4,not_time_bound,0.604774536,1
10349,23,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,A,1,1,9,4,not_time_bound,0.594202899,0
10351,51,5,Moderate,Moderate,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,9,4,not_time_bound,0.580882353,1
10354,52,5,Moderate,Easy,Moderate,Moderate,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,10,5,not_time_bound,0.337837838,1
10350,89,5,Easy,Easy,Moderate,Easy,Which one of these descriptions best describes the forest?,2,1,2,C,C,1,1,117,6,not_time_bound,0.566666667,1
10358,2,5,Moderate,Easy,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,10,5,not_time_bound,0.551219512,1
10365,4,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,9,4,not_time_bound,0.530120482,1
10355,6,5,Moderate,Easy,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,10,5,not_time_bound,0.432432432,1
10359,9,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,D,1,1,9,4,not_time_bound,0.74796748,0
10356,15,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,9,4,not_time_bound,0.571658615,1
10360,20,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,D,1,1,9,4,not_time_bound,0.498896247,0
10364,21,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,9,4,not_time_bound,0.565683646,1
10357,22,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,D,1,1,9,4,not_time_bound,0.604774536,0
10361,23,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,D,1,1,9,4,not_time_bound,0.594202899,0
10363,51,5,Moderate,Moderate,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,9,4,not_time_bound,0.580882353,1
10366,52,5,Moderate,Easy,Moderate,Moderate,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,D,1,1,10,5,not_time_bound,0.337837838,0
10362,89,5,Easy,Easy,Moderate,Easy,"What poetic device does the poet use when they write, Âthe sweep of easy wind?",4,1,2,B,B,1,1,117,6,not_time_bound,0.566666667,1
10370,2,5,Moderate,Easy,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,10,5,not_time_bound,0.551219512,1
10377,4,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,9,4,not_time_bound,0.530120482,1
10367,6,5,Moderate,Easy,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,10,5,not_time_bound,0.432432432,1
10371,9,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,9,4,not_time_bound,0.74796748,1
10368,15,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,9,4,not_time_bound,0.571658615,1
10372,20,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,A,1,1,9,4,not_time_bound,0.498896247,0
10376,21,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,D,1,1,9,4,not_time_bound,0.565683646,0
10369,22,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,A,1,1,9,4,not_time_bound,0.604774536,0
10373,23,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,D,1,1,9,4,not_time_bound,0.594202899,0
10375,51,5,Moderate,Moderate,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,9,4,not_time_bound,0.580882353,1
10378,52,5,Moderate,Easy,Moderate,Moderate,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,D,1,1,10,5,not_time_bound,0.337837838,0
10374,89,5,Easy,Easy,Moderate,Easy,med/ hard The poet says Âeasy wind. What effect does this create?,4,1,2,B,B,1,1,117,6,not_time_bound,0.566666667,1
10382,2,5,Moderate,Easy,Moderate,Moderate,"What does it mean for the narrator when the poet writes ÂThe woods are lovely, dark and deep, But I have promises to keep?",4,1,2,C,C,1,1,10,5,not_time_bound,0.551219512,1
